time_s,Vin_V,Iin_A,Vout_V,Iout_A,Temp_C,fault_label
0.006,5.0,0.6100705857621241,3.2947191836755456,0.8117849192556865,30.0000753982219,0
0.0061,5.0,0.6052206819653825,3.30590589723277,0.804520130049362,30.00007665485887,0
0.0062,5.0,0.6182825355027987,3.3033995358417996,0.8187429245309715,30.00007791149584,0
0.0063,5.0,0.5853049474234876,3.293280337113297,0.7859616838588799,30.000079168132803,0
0.0064,5.0,0.5890624626835862,3.3006987428878647,0.7885243039286939,30.000080424769763,0
0.0065,5.0,0.5967166687742482,3.296021713620765,0.797474812008473,30.000081681406723,0
0.0066,5.0,0.6087432039442443,3.307047389219899,0.8080156800954851,30.00008293804368,0
0.0067,5.0,0.5846263339717895,3.294556615689749,0.7850167276728354,30.00008419468063,0
0.0068,5.0,0.5993333894394612,3.2928651378297515,0.8008451664790333,30.000085451317577,0
0.0069,5.0,0.5823972468562855,3.2893583399508044,0.783648379493531,30.000086707954523,0
0.007,5.0,0.6122868827351822,3.297859601817313,0.8135353234472917,30.000087964591465,0
0.0071,5.0,0.593797626268253,3.3079715281997752,0.792148339514988,30.000089221228404,0
0.0072,5.0,0.5837646855880979,3.2949188945137946,0.7840537489885283,30.00009047786534,0
0.0073,5.0,0.6006926338826245,3.289964548605587,0.8028497130819009,30.00009173450227,0
0.0074,5.0,0.6084717804335953,3.3022190415393964,0.8086841245224513,30.000092991139194,0
0.0075,5.0,0.6084063744169567,3.303830275394044,0.8083065499826513,30.00009424777612,0
0.0076,5.0,0.5937159414820786,3.2990179067809637,0.7937727577642455,30.00009550441304,0
0.0077,5.0,0.5888860345849264,3.310461681536209,0.7865362546284143,30.000096761049956,0
0.0078,5.0,0.6088171736327127,3.290450288020716,0.811341191518487,30.000098017686867,0
0.0079,5.0,0.5925397240585457,3.29768966317389,0.7927942601358422,30.000099274323777,0
0.008,5.0,0.5815265478588924,3.287818113842883,0.7830479591538022,30.000100530960683,0
0.0081,5.0,0.6002490193824993,3.3010860029721236,0.800268494437717,30.000101787597583,0
0.0082,5.0,0.5888117848516415,3.308134808733737,0.7869084394635213,30.00010304423448,0
0.0083,5.0,0.596194334558449,3.300698810063188,0.7960805248907724,30.00010430087137,0
0.0084,5.0,0.6022299752127361,3.310401925139083,0.8005773287941141,30.00010555750826,0
0.0085,5.0,0.6014975782968541,3.281858655236371,0.8052962795691169,30.000106814145145,0
0.0086,5.0,0.5911369077608685,3.3078698209872255,0.7894116913559094,30.000108070782023,0
0.0087,5.0,0.6115295366891944,3.3063365211568465,0.8111368989187246,30.0001093274189,0
0.0088,5.0,0.6015579047716934,3.302377146215263,0.8014169415436766,30.000110584055772,0
0.0089,5.0,0.5800356981702148,3.308641882609399,0.7776127300595765,30.00011184069264,0
0.009,5.0,0.5988450276173116,3.311459741584166,0.7968377517063824,30.000113097329503,0
0.0091,5.0,0.5926915089118464,3.3069678690950246,0.7912286494223222,30.00011435396636,0
0.0092,5.0,0.5838539676558197,3.3022961628472522,0.7828175434994654,30.000115610603213,0
0.0093,5.0,0.6067906633690188,3.2926015394467285,0.8088256919044244,30.000116867240063,0
0.0094,5.0,0.6107439849829739,3.308674309409131,0.8098774813569175,30.000118123876906,0
0.0095,5.0,0.6235110283487415,3.298361818589317,0.8253232242890707,30.00011938051375,0
0.0096,5.0,0.593878916735941,3.3033255594440942,0.793179676725641,30.000120637150584,0
0.0097,5.0,0.6036530089902319,3.2959106350996414,0.8048893216580326,30.000121893787412,0
0.0098,5.0,0.6096137374944949,3.3048839141820054,0.8094332389735838,30.000123150424237,0
0.0099,5.0,0.6000243751438094,3.2914385736895193,0.8019300645345575,30.000124407061058,0
0.01,5.0,0.6052286035199859,3.295928171790538,0.8065540230672855,30.000125663697876,0
0.0101,5.0,0.5945816691067136,3.2982222532552385,0.7949017576831713,30.000126920334687,0
0.0102,5.0,0.6051777007758758,3.2967703363846366,0.8063430686183444,30.000128176971494,0
0.0103,5.0,0.6019683539992877,3.2947163544434432,0.8033599068489041,30.000129433608294,0
0.0104,5.0,0.5963352093565473,3.3019023642899565,0.7960551616642723,30.00013069024509,0
0.0105,5.0,0.5906859383829919,3.2895941260465427,0.7924462496715388,30.00013194688188,0
0.0106,5.0,0.5969431376745671,3.313844356456193,0.7944314759860633,30.000133203518665,0
0.0107,5.0,0.5988403024040102,3.3152285366178336,0.7961617621607406,30.000134460155444,0
0.0108,5.0,0.6122625793293053,3.2745216290667636,0.8181807494916482,30.00013571679222,0
0.0109,5.0,0.5942738823732522,3.2974013429875884,0.7947549537211439,30.00013697342899,0
0.011,5.0,0.5873262115682752,3.303244470027897,0.7863398231698726,30.00013823006575,0
0.0111,5.0,0.5953450176932126,3.2891575722809825,0.7974621883405668,30.000139486702512,0
0.0112,5.0,0.5981399672651478,3.298055890206756,0.7987098411935939,30.000140743339266,0
0.0113,5.0,0.6018951580253941,3.288835137704073,0.8044425222960749,30.000141999976012,0
0.0114,5.0,0.5951149275195534,3.2962861236202645,0.795866518212976,30.000143256612755,0
0.0115,5.0,0.5952361666180538,3.2931066191082885,0.7966033722550844,30.00014451324949,0
0.0116,5.0,0.6135911130817412,3.301604682966098,0.8143007016215538,30.00014576988622,0
0.0117,5.0,0.6165952436354768,3.3140525123887823,0.8150381638769393,30.000147026522946,0
0.0118,5.0,0.5906578229210068,3.300217276833988,0.7904372060440751,30.000148283159664,0
0.0119,5.0,0.5998384356944642,3.295698650211021,0.8009689631631096,30.00014953979638,0
0.012,5.0,0.5867153126560706,3.306538942445053,0.7851054007422793,30.000150796433086,0
0.0121,5.0,0.6277046103499224,3.3085821139219678,0.8277832943989325,30.000152053069787,0
0.0122,5.0,0.5911456644295662,3.2986655715399626,0.7912549926726758,30.00015330970648,0
0.0123,5.0,0.607212133170921,3.291448006426875,0.8095734408160569,30.00015456634317,0
0.0124,5.0,0.6041716571922597,3.296985923423629,0.8052999316214017,30.000155822979853,0
0.0125,5.0,0.5855897191565995,3.3089211222684387,0.7834898085727572,30.00015707961653,0
0.0126,5.0,0.6010705794803515,3.2841072546353005,0.8045191071720712,30.0001583362532,0
0.0127,5.0,0.619430545593918,3.2798773415816296,0.8247595967029433,30.000159592889865,0
0.0128,5.0,0.5955221428606097,3.2976441759711967,0.7960737447831221,30.000160849526523,0
0.0129,5.0,0.6017598722750607,3.289126403458203,0.804285978746869,30.000162106163177,0
0.013,5.0,0.5926777651427956,3.294912313616864,0.7936022236151759,30.00016336279982,0
0.0131,5.0,0.599120974289235,3.299868405516645,0.7994464295186868,30.00016461943646,0
0.0132,5.0,0.6038654987429158,3.3054513316543965,0.8033704302593498,30.000165876073094,0
0.0133,5.0,0.6051806947312396,3.2815750924968086,0.809372817142128,30.00016713270972,0
0.0134,5.0,0.5986268089186845,3.284653447107913,0.8018529652104629,30.00016838934634,0
0.0135,5.0,0.5886242449119216,3.2953952639064283,0.7892521025066227,30.00016964598295,0
0.0136,5.0,0.6003981020894098,3.2965333523741207,0.8014435027355018,30.000170902619555,0
0.0137,5.0,0.5873840002892633,3.287904390019652,0.7893666025437615,30.000172159256156,0
0.0138,5.0,0.5995147498997402,3.2993388901414793,0.7999808034244763,30.00017341589275,0
0.0139,5.0,0.6014056114976438,3.2963550559397,0.802547122068496,30.000174672529333,0
0.014,5.0,0.6016612383293265,3.301244165583736,0.8018803525622299,30.000175929165913,0
0.0141,5.0,0.6076286799625166,3.307448324242469,0.8069652647300372,30.000177185802485,0
0.0142,5.0,0.603675745509583,3.2876950703603423,0.8066193504627177,30.00017844243905,0
0.0143,5.0,0.6084574205505201,3.3006741032475717,0.809150350840848,30.000179699075606,0
0.0144,5.0,0.5950569324617135,3.293164461391438,0.7964801907910467,30.000180955712157,0
0.0145,5.0,0.5948864823161562,3.2924244064859614,0.796444363902282,30.0001822123487,0
0.0146,5.0,0.6014739115034112,3.291486735689595,0.803574327267178,30.000183468985238,0
0.0147,5.0,0.612376024112288,3.30377289227695,0.8126827356292231,30.000184725621768,0
0.0148,5.0,0.5987558494640633,3.3056943846646347,0.7979947842439098,30.000185982258287,0
0.0149,5.0,0.6138696610098873,3.305956955740216,0.8138340051519566,30.000187238894803,0
0.015,5.0,0.6071154605552095,3.313915418082002,0.8052061981455653,30.000188495531308,0
0.0151,5.0,0.5915164361843088,3.2972541126133685,0.7919896537643647,30.00018975216781,0
0.0152,5.0,0.5816800198101117,3.3076054257964733,0.779699262632678,30.0001910088043,0
0.0153,5.0,0.6046041393866172,3.2792683082586844,0.8092649465577585,30.000192265440788,0
0.0154,5.0,0.58430418610393,3.29806663114252,0.7842482172696682,30.000193522077264,0
0.0155,5.0,0.6006054008635665,3.3068088338428745,0.7997445886007868,30.000194778713734,0
0.0156,5.0,0.6163896606283233,3.3154777223980054,0.8146484700383876,30.000196035350193,0
0.0157,5.0,0.5895976869914427,3.3104966944425978,0.787488004530222,30.000197291986648,0
0.0158,5.0,0.6016101942944756,3.296819327193636,0.8027237248309355,30.000198548623093,0
0.0159,5.0,0.6041020553349206,3.296569003907263,0.80539964978777,30.000199805259534,0
0.016,5.0,0.6078433435636168,3.3270773872037633,0.8034746277151938,30.00020106189596,0
0.0161,5.0,0.5922044554223538,3.2961640280959497,0.7929477538500319,30.000202318532384,0
0.0162,5.0,0.6126495270091694,3.3036838919604152,0.8130273091222905,30.0002035751688,0
0.0163,5.0,0.5989366426461626,3.301261457188099,0.7990707244720142,30.000204831805206,0
0.0164,5.0,0.6130606088169323,3.2992259917577225,0.8143326385645742,30.000206088441605,0
0.0165,5.0,0.6160216473329772,3.2969058575491412,0.8179068121359035,30.000207345077996,0
0.0166,5.0,0.6090428655946,3.3007375547101265,0.8098150449772399,30.000208601714377,0
0.0167,5.0,0.5944178122450139,3.2888907797274785,0.7966831389068537,30.00020985835075,0
0.0168,5.0,0.597795236495013,3.3195417488689647,0.7944097033225492,30.000211114987117,0
0.0169,5.0,0.6025466199457771,3.304317143078495,0.8022990951996378,30.000212371623473,0
0.017,5.0,0.6031958419806063,3.2998385101550634,0.8038448094604728,30.00021362825982,0
0.0171,5.0,0.6010650407473975,3.2932840232751923,0.8028634050609125,30.000214884896163,0
0.0172,5.0,0.5887034930002009,3.2921917929318423,0.7900397274515581,30.000216141532494,0
0.0173,5.0,0.6011321905294911,3.294880516010178,0.8026324535636881,30.000217398168818,0
0.0174,5.0,0.6113468240443156,3.2942550305963043,0.8135224154376849,30.00021865480513,0
0.0175,5.0,0.6174214126465478,3.294986589999071,0.8197844967788777,30.000219911441437,0
0.0176,5.0,0.5894452433488481,3.308763864951589,0.7877037947055927,30.000221168077736,0
0.0177,5.0,0.6094163155864284,3.3152894199787344,0.8074267651114241,30.000222424714025,0
0.0178,5.0,0.6065593440393586,3.3000055237112593,0.8073743746949527,30.000223681350302,0
0.0179,5.0,0.5871308558605546,3.2945580449781815,0.7879528846226691,30.000224937986577,0
0.018,5.0,0.5913316453789804,3.2929993490684537,0.7926791514544098,30.000226194622837,0
0.0181,5.0,0.5955009855415533,3.301962502335776,0.7953695743226908,30.00022745125909,0
0.0182,5.0,0.5868253614971187,3.293701271281342,0.7878005231651992,30.000228707895335,0
0.0183,5.0,0.6099357446599226,3.298643584262617,0.8112060093451051,30.00022996453157,0
0.0184,5.0,0.6012941973555246,3.2970356507248324,0.80241810557936,30.000231221167798,0
0.0185,5.0,0.6018423187355428,3.2979357787569756,0.8028251272680327,30.000232477804012,0
0.0186,5.0,0.6014934167731064,3.297660042133591,0.8025132912330188,30.000233734440222,0
0.0187,5.0,0.6062464153007213,3.299683907739101,0.8071308820051307,30.00023499107642,0
0.0188,5.0,0.6016511031459952,3.308424225142673,0.8006217757700378,30.00023624771261,0
0.0189,5.0,0.6026516774993858,3.28767988527578,0.8056658178411249,30.00023750434879,0
0.019,5.0,0.6060624034899542,3.2878209059607966,0.8092419393732387,30.00023876098496,0
0.0191,5.0,0.5856197346485054,3.2863220713321257,0.7879464738993821,30.00024001762112,0
0.0192,5.0,0.6133132538592686,3.3007166827763785,0.8143822180042926,30.000241274257274,0
0.0193,5.0,0.5949067007217029,3.286582227626494,0.7977098170040985,30.000242530893416,0
0.0194,5.0,0.5871153660381477,3.294994649607328,0.7878938788990485,30.00024378752955,0
0.0195,5.0,0.583970160286206,3.3063092010447663,0.7824612854299099,30.00024504416567,0
0.0196,5.0,0.6058094767802708,3.294055961242074,0.8077823962130727,30.000246300801784,0
0.0197,5.0,0.6096750998251491,3.298452435148341,0.8110056953685699,30.000247557437888,0
0.0198,5.0,0.6076140527713277,3.303804796743567,0.807803263987423,30.00024881407398,0
0.0199,5.0,0.6020639995883782,3.3071970354694447,0.8013193463871694,30.000250070710067,0
0.02,5.0,0.5991872090065664,3.2912753802030705,0.8013460784421229,30.00025132734614,0
0.0201,5.0,0.6029028440037906,3.27555477855934,0.8083144600193397,30.000252583982206,0
0.0202,5.0,0.6008226570840086,3.3018995372093896,0.8010362801688705,30.00025384061826,0
0.0203,5.0,0.6075506382244525,3.304164722515836,0.8076803006785097,30.000255097254303,0
0.0204,5.0,0.6062308356746632,3.282809125113575,0.810431428236422,30.000256353890336,0
0.0205,5.0,0.6080782380576937,3.284026095671684,0.8121493219019047,30.00025761052636,0
0.0206,5.0,0.6079954172574074,3.3120023332069866,0.8066449740242617,30.000258867162376,0
0.0207,5.0,0.6034182548102629,3.2990844341670083,0.8043219049641055,30.00026012379838,0
0.0208,5.0,0.6140586899348033,3.3086404784850525,0.8136669021359018,30.000261380434374,0
0.0209,5.0,0.5991808330473067,3.2933717961030453,0.8009606548155918,30.000262637070357,0
0.021,5.0,0.5959152837630471,3.318092091950896,0.7928242571668535,30.00026389370633,0
0.0211,5.0,0.6044408762338654,3.2909820883750767,0.8069737137229832,30.00026515034229,0
0.0212,5.0,0.6094371877600301,3.286616255661882,0.8130980928085626,30.00026640697824,0
0.0213,5.0,0.6004406198098103,3.291693806162376,0.8026221582898566,30.000267663614185,0
0.0214,5.0,0.6119123009249754,3.2997891469713516,0.8131463617542412,30.000268920250114,0
0.0215,5.0,0.6133829861090082,3.297820260545823,0.8150811175666816,30.000270176886033,0
0.0216,5.0,0.6085700000393728,3.313709369321236,0.8069458382976252,30.000271433521945,0
0.0217,5.0,0.5851798158897424,3.3052262174488583,0.7839935994329678,30.000272690157843,0
0.0218,5.0,0.6025210236771641,3.3050173735284063,0.8022673827919602,30.00027394679373,0
0.0219,5.0,0.6145480667079858,3.302191761405573,0.815465472015272,30.00027520342961,0
0.022,5.0,0.6113293408966772,3.290019661764383,0.8144521884498308,30.000276460065475,0
0.0221,5.0,0.5993674332391407,3.3070625332293093,0.798569468054261,30.00027771670133,0
0.0222,5.0,0.6054469609220412,3.32700721223367,0.8011446393524794,30.000278973337174,0
0.0223,5.0,0.5953952371296413,3.3121197919592897,0.793442198759526,30.000280229973008,0
0.0224,5.0,0.605714954328012,3.2832280748329317,0.8098577580447701,30.00028148660883,0
0.0225,5.0,0.595350413091064,3.308481457745316,0.7940896148235276,30.000282743244643,0
0.0226,5.0,0.589310089821438,3.271021927537399,0.7948556564272432,30.00028399988044,0
0.0227,5.0,0.5848507493585234,3.3002118496813018,0.7846141135638612,30.000285256516232,0
0.0228,5.0,0.5908973403897911,3.29824757120901,0.7913531242513426,30.00028651315201,0
0.0229,5.0,0.605595159240419,3.3095631910463634,0.8046544645434118,30.000287769787775,0
0.023,5.0,0.5912245645078459,3.2873736629258374,0.7937687931789775,30.00028902642353,0
0.0231,5.0,0.5945155365531042,3.30595560452392,0.7937070546860141,30.00029028305927,0
0.0232,5.0,0.5961890020439499,3.2982125856485367,0.7969428858735523,30.000291539695006,0
0.0233,5.0,0.5962571927034162,3.3023452844583003,0.796229785417999,30.000292796330726,0
0.0234,5.0,0.5843757896193916,3.3010934261367924,0.7839673583886095,30.000294052966435,0
0.0235,5.0,0.6033259033497836,3.3010097561095355,0.8039283614613952,30.000295309602134,0
0.0236,5.0,0.6058226500458427,3.300905105068534,0.8065787136430776,30.000296566237818,0
0.0237,5.0,0.5856151813646421,3.3146121082975983,0.7827487186098996,30.000297822873492,0
0.0238,5.0,0.5879565973030194,3.307919450710316,0.7864622458025549,30.000299079509155,0
0.0239,5.0,0.6132049386983004,3.316295077047901,0.811369131462562,30.000300336144804,0
0.024,5.0,0.6070556947197254,3.299041992294761,0.8082471241363846,30.000301592780442,0
0.0241,5.0,0.6045279664166272,3.2937954257384825,0.806601037506386,30.00030284941607,0
0.0242,5.0,0.6015560103793307,3.3057424523344148,0.8011773790859678,30.000304106051683,0
0.0243,5.0,0.6064818170007148,3.3103865164227124,0.8054643066142657,30.000305362687286,0
0.0244,5.0,0.6083582325069258,3.3016979627161183,0.8091148814476735,30.000306619322878,0
0.0245,5.0,0.6062986234761092,3.2839557214365684,0.8103887386295666,30.000307875958455,0
0.0246,5.0,0.5980975405439687,3.302294886194299,0.7982098833028034,30.000309132594023,0
0.0247,5.0,0.6096327761347402,3.2947020948285486,0.8118220476009385,30.000310389229575,0
0.0248,5.0,0.6074259659888828,3.3078527885774682,0.8069568014380576,30.000311645865118,0
0.0249,5.0,0.5934648773878143,3.3003698322293418,0.793709333742017,30.00031290250065,0
0.025,5.0,0.6053936551138405,3.2766092043684623,0.8108763811034945,30.000314159136167,0
0.0251,5.0,0.6026323847258567,3.3095829155692456,0.8015971422930939,30.00031541577167,0
0.0252,5.0,0.6117480650254994,3.3000678498538547,0.813019754892574,30.000316672407163,0
0.0253,5.0,0.6057256348484891,3.3021962564159644,0.8062725639932504,30.000317929042644,0
0.0254,5.0,0.6162826723394128,3.299869728701341,0.8178369993366427,30.000319185678112,0
0.0255,5.0,0.5960436015864892,3.3031951089879543,0.7959014990297891,30.000320442313566,0
0.0256,5.0,0.6048807738920562,3.309742438392484,0.8039410341703969,30.00032169894901,0
0.0257,5.0,0.6036931580723549,3.3034182829595866,0.8039099091724088,30.000322955584437,0
0.0258,5.0,0.6108591468109662,3.3071338516919346,0.8107294715643304,30.000324212219855,0
0.0259,5.0,0.6127907181024695,3.3043987382529383,0.8132931381742458,30.00032546885526,0
0.026,5.0,0.6074800049671156,3.3007935484023423,0.8084079390212938,30.00032672549065,0
0.0261,5.0,0.6070981007235037,3.3139472842955975,0.8054744470433847,30.000327982126027,0
0.0262,5.0,0.6043084258704443,3.3140245522414307,0.8025355624183881,30.000329238761392,0
0.0263,5.0,0.5826765467866479,3.2954940153270047,0.783304831774493,30.000330495396746,0
0.0264,5.0,0.6005044823524801,3.3145889518717015,0.7984426232254865,30.000331752032082,0
0.0265,5.0,0.6214453974526533,3.2959175998194588,0.8240798824605249,30.00033300866741,0
0.0266,5.0,0.6045294129180809,3.3039745325717296,0.8047062377921295,30.000334265302723,0
0.0267,5.0,0.5978141434868377,3.309499791251583,0.7965949249599804,30.000335521938023,0
0.0268,5.0,0.5900544699747355,3.2837702612214055,0.7933201289469262,30.00033677857331,0
0.0269,5.0,0.6140708768079578,3.3194197085867834,0.8117516798203037,30.000338035208582,0
0.027,5.0,0.5963844351719718,3.290507536295063,0.7987221417520356,30.000339291843844,0
0.0271,5.0,0.6077693575541744,3.304978028601622,0.8079328968931457,30.000340548479087,0
0.0272,5.0,0.6076305796803808,3.3112910358856804,0.8065729204829335,30.00034180511432,0
0.0273,5.0,0.595871094844705,3.293493684849443,0.7976173971794442,30.00034306174954,0
0.0274,5.0,0.5982871531216984,3.3031054335086987,0.7983286415871315,30.000344318384748,0
0.0275,5.0,0.5974119461580255,3.2938375048681556,0.7991813326814297,30.00034557501994,0
0.0276,5.0,0.6067472188723163,3.3055565727717666,0.8067599165247122,30.00034683165512,0
0.0277,5.0,0.607117895938995,3.2902507500177003,0.8101146680614675,30.000348088290284,0
0.0278,5.0,0.5988832320386732,3.3064288991714474,0.7983319227675968,30.000349344925436,0
0.0279,5.0,0.6075720378915261,3.3143461418140867,0.8059424557960918,30.000350601560573,0
0.028,5.0,0.5972460452388036,3.310024776375286,0.7959328385622163,30.000351858195696,0
0.0281,5.0,0.5799857092718164,3.302822085448691,0.7791495360336462,30.000353114830805,0
0.0282,5.0,0.6155151035256936,3.3210972815226785,0.8129743361133784,30.0003543714659,0
0.0283,5.0,0.6038987611110743,3.2909834020302653,0.8065923773684607,30.000355628100984,0
0.0284,5.0,0.5949094094174955,3.299046353979038,0.7955741670536614,30.00035688473605,0
0.0285,5.0,0.5977181351299817,3.3070493491496435,0.7970077465883915,30.000358141371105,0
0.0286,5.0,0.5838417449970922,3.3136802709966697,0.7811910993745792,30.000359398006143,0
0.0287,5.0,0.5994566109868888,3.3115485276373158,0.7979824498908671,30.00036065464117,0
0.0288,5.0,0.5850294808666683,3.311808716349309,0.7827918837954848,30.00036191127618,0
0.0289,5.0,0.6030728412522125,3.2923671228080242,0.8054697919668296,30.00036316791118,0
0.029,5.0,0.6043844938792737,3.3013945368905775,0.80511369385609,30.00036442454616,0
0.0291,5.0,0.6052604869591779,3.3179614156625954,0.8028571699303686,30.00036568118113,0
0.0292,5.0,0.5992511981451513,3.316413106225334,0.7968551992417219,30.000366937816082,0
0.0293,5.0,0.6032560825228706,3.2989682014807067,0.8044009865567745,30.00036819445102,0
0.0294,5.0,0.6058420088462438,3.304197123332103,0.8061176783379733,30.000369451085945,0
0.0295,5.0,0.6084474927345421,3.3026122308901726,0.8091666795492962,30.000370707720855,0
0.0296,5.0,0.6109323049123773,3.2913767417584716,0.8139697958917911,30.00037196435575,0
0.0297,5.0,0.5972757638024687,3.2976267444110685,0.7983712162381265,30.00037322099063,0
0.0298,5.0,0.6187051483752829,3.28110235674131,0.824204019439172,30.0003744776255,0
0.0299,5.0,0.6076754774774472,3.317598066998829,0.8054791650926463,30.00037573426035,0
0.03,5.0,0.5987570778435561,3.3033283312555426,0.7988490536633572,30.000376990895187,0
0.0301,5.0,0.6000324442244982,3.327938210839047,0.795513235570514,30.00037824753001,0
0.0302,5.0,0.6108583631990157,3.2799020771932614,0.8161527776716435,30.000379504164815,0
0.0303,5.0,0.6142745672193053,3.3060226503382077,0.8146534952395492,30.000380760799604,0
0.0304,5.0,0.5927123810762475,3.2925729874065173,0.7945446190135012,30.000382017434383,0
0.0305,5.0,0.6088268947307419,3.312664236822816,0.807651205464081,30.000383274069144,0
0.0306,5.0,0.602436614866976,3.301711408614781,0.8030454078958162,30.00038453070389,0
